code,code_type,description,code_id
77417,CPT,TB PORT VERIFICATION IMAGES,8584
77767,CPT,HDR SKIN BRCHTX <2.0CM OR 1 CH,8585
77768,CPT,HDR SKIN BRCHTX >2.0CM >2 CH,8586
78013,CPT,THYROID IMAGING W/BLOOD FLOW,8587
78014,CPT,THYROID IMG & UPATKE  SNG /MUL,8588
78020,CPT,THYROID CA METS UPTAKE ADD ON,8589
78071,CPT,PARATHY PLANAR IMAGE W SPECT,8590
78072,CPT,PARATHY PLANR IMG W SPECT & CT,8591
78075,CPT,IMAGING ADRENAL,8592
78201,CPT,LIVER IMAGING STATIC,8593
78258,CPT,ESOPHAGEAL MOTILITY,8594
78428,CPT,CARD SHUNT DETECTION (R TO L),8595
78432,CPT,MYOCRD IMG PET PRFUJ W/METAB,8596
78434,CPT,PET ABS QUANT MYOCARD BLD FLOW,8597
78452,CPT,HT MSCL IMG SPECT MLT,8598
78453,CPT,EXERCISE SESTAMIBI ONLY PLANAR,8599
78456,CPT,ACUTE VENOUS THROMBOSOS IMAG,8600
78459,CPT,PET MYOCARDIAL METABOLIC EVAL,8601
78491,CPT,MYCRD IM PET SNGL STDY-RST/STR,8602
78492,CPT,MYCRD IMG PET MLT STDY-RST/STR,8603
78494,CPT,CARD BLD POOL IMG SPECT,8604
78598,CPT,PULM PERF&VENT DIFERNTL IMG WP,8605
78599,CPT,RESPIRATORY PROC UNLISTED DX,8606
78608,CPT,PET CEREBRAL GLUCOSE METABSM,8607
78700,CPT,KIDNEY IMAGING STATIC ONLY,8608
78740,CPT,URET REFLUX RADIONUC VOID CYST,8609
78803,CPT,RP LOC/TUM SPECT 1AREA/ACQ 1DY,8610
78811,CPT,PET IMAGING LIMITED,8611
78812,CPT,TUMOR IMAGE (PET) SKULL THIGH,8612
78813,CPT,TUMOR IMAGE (PET) FULL BODY,8613
78814,CPT,PET/CT IMAGING LIMITED,8614
78815,CPT,TUMOR IMAGE PET/CT SKULL-THIGH,8615
78816,CPT,TUMOR IMAGE PET/CT FULL BODY,8616
78830,CPT,RADIOPHRM LOC/TUMOR SPECT W CT,8617
78831,CPT,RP LOCLZJ TUM SPECT 2 AREAS,8618
78832,CPT,RP LOCLZJ TUM SPECT W/CT 2,8619
78835,CPT,RADIOPHARM QUANTIFICATION MEAS,8620
78999,CPT,SPECT/CT FUSION,8621
78999,CPT,SPECT/MR FUSION,8622
79005,CPT,NUCLEAR RX ORAL ADMIN,8623
79101,CPT,NUCLEAR RX IV ADMIN,8624
79101,CPT,RADIOPHARM THERAPY BY IV ADMIN,8625
79445,CPT,NUCLEAR RX INTRA-ART PARTC ADM,8626
80047,CPT,ISTAT CHEM 8 BASIC MET PANEL,8627
80048,CPT,WHOLE BLOOD BASIC METABOLIC PN,8628
80051,CPT,ELECTROLYTE URINE,8629
80051,CPT,ELECTROLYTES,8630
80069,CPT,RENAL FUNCTION PANEL P1635,8631
80081,CPT,OBSTETRICS PANEL W/HIV TESTING,8632
80145,CPT,QUANIT OF THERAP DRUGS P0758,8633
80150,CPT,AMIKACIN,8634
80157,CPT,CARBAMAZEPINE & MTABOLITE FREE,8635
80157,CPT,CARBAMAZEPINE FREE,8636
80157,CPT,CARBAMAZEPINE FREE P4735,8637
80169,CPT,EVEROLIMUS BLOOD,8638
80180,CPT,MYCOPHENOLIC ACID,8639
80194,CPT,QUINIDINE,8640
80197,CPT,FK506,8641
80200,CPT,TOBRAMYCIN RANDOM,8642
80202,CPT,VANCOMYCIN PEAK,8643
80210,CPT,RUFINAMIDE,8644
80299,CPT,CHLORPROMAZINE (THORAZINE),8645
80299,CPT,ANTIFUNGAL DRUG LEVEL,8646
80299,CPT,ANTIFUNGAL LEVEL POSACONAZOLE,8647
80299,CPT,ANTIFUNGAL VORICONAZOLE HPLC,8648
80299,CPT,BUSULFAN ASSAY,8649
80299,CPT,CEFEPIME,8650
80299,CPT,CEFEPIME LEVEL (QUANT),8651
80299,CPT,CLARITHROMYCIN NATL JEWISH,8652
80299,CPT,COGENTIN (BENZOTROPINE),8653
80299,CPT,CSF BACLOFEN OSL,8654
80299,CPT,DILTIAZEM,8655
80299,CPT,EFFEXOR BATTERY(VENLAFAXINE),8656
80299,CPT,ESLICARBAZEPINE,8657
80299,CPT,FLUPHENAZINE (PROLIXIN),8658
80299,CPT,LEFLUNOMIDE AS METABOLITE,8659
80299,CPT,LINEZOLID (NATIONAL JEWISH),8660
80299,CPT,LINEZOLID LEVEL (QUANT),8661
80299,CPT,MEPHENYTOIN/MESANTOIN,8662
80299,CPT,MEROPENEM LEVEL (QUANT),8663
80299,CPT,NORPACE (DISOPYRAMIDE),8664
80299,CPT,PREGABALIN,8665
80299,CPT,QUANTITATION OF DRUG P3901,8666
80299,CPT,QUETIAPINE,8667
80299,CPT,RIFAMPIN,8668
80299,CPT,RIVAROXABAN,8669
80299,CPT,SINEMET,8670
80299,CPT,SOTALOL,8671
80299,CPT,SULFAMETHOXAZOLE SERUM MAYO,8672
80299,CPT,WARFARIN (COUMADIN),8673
80299,CPT,ETHAMBUTOL,8674
80307,CPT,DRUG CLASS SNGL METHOD P0560,8675
80307,CPT,10 DRUG URINE THC 50,8676
80307,CPT,6-MONOACETYLMORPHINE,8677
80307,CPT,ALCOHOL URINE QUALITATIVE,8678
80307,CPT,BENZODIAZEPNS CONFRM URINE ARU,8679
80307,CPT,BUPRENORPHINE,8680
80307,CPT,CANNABINOID,8681
80307,CPT,COCAINE METABOLITES - URINE,8682
80307,CPT,COCAINE QUAN OSL,8683
80307,CPT,DRUG SCREEN COMPR URINE STAT,8684
80307,CPT,DRUG SCREEN QUALITATIVE P3632,8685
80307,CPT,DRUG TOX MONITORING & SCRN UR,8686
80307,CPT,DRUG TOX MONITORING 1 SCR UR,8687
80307,CPT,DRUG TOX MONITORNG 4 W CONF UR,8688
80307,CPT,FENTANYL SCREEN URINE,8689
80307,CPT,GAMMA-OH-BUTYRIC SCREEN URINE,8690
80307,CPT,METHADONE,8691
80307,CPT,OXYCODONE,8692
80307,CPT,SINGLE DRUG CLASS METHOD P3632,8693
80307,CPT,SNGLE DRUG CLASS METHD P9910,8694
80371,CPT,BATH SALTS PANEL URINE,8695
80503,CPT,CLIN PATH CON LIMITED P6881,8696
80503,CPT,PATH CLIN CONSLT SF 5-20 P1240,8697
80504,CPT,CLIN PATH CON COMPR P6881,8698
81002,CPT,CHEMSTRIP URINE TEST,8699
81002,CPT,NON AUTOMATED W/O MICRO P3632,8700
81002,CPT,URINANALYSIS DIPSTICK WO MICRO,8701
81003,CPT,PH URINE-C,8702
81003,CPT,URINALYSIS AUTO W/O SCPE P1635,8703
81005,CPT,REDUCING SUBSTANCE,8704
81109,CPT,PLATELET ANT GENOTYPING -HPA-5,8705
81162,CPT,HBOC BRCA 1-2,8706
81162,CPT,HBOC EXPANDED PANEL,8707
81170,CPT,ABL1 BY NGS,8708
81170,CPT,ARUP BCR/ABL MUT #40138 LVL 4,8709
81175,CPT,NEOGENOMICS ASXL1,8710
81177,CPT,ATAXIA REPEAT EXP PN ATN1 GN,8711
81178,CPT,ATAXIA REPEAT EXP PN ATXN1 GN,8712
81178,CPT,SCA1 (ATXN1) REPEAT EXP TEST,8713
81179,CPT,ATAXIA REPEAT EXP PN ATXN2 GN,8714
81179,CPT,SCA2(ATXN2)REPEAT EXP TEST,8715
81180,CPT,ATAXIA REPEAT EXP PN ATXN3,8716
81181,CPT,ATAXIA REPEAT EXP PN ATXN7,8717
81182,CPT,ATAXIA REPEAT EXP PN ATXN8OS,8718
81183,CPT,ATAXIA REPEAT EXP PN ATXN10,8719
81184,CPT,ATAXIA REPEAT EXP PN CACNA1A,8720
81184,CPT,SCA6(CACNA1A) REPEAT EXP TEST,8721
81187,CPT,ATHENA MYOTONIC DYSTRPHY TYP 2,8722
81200,CPT,ASPA GENE COMM VAR,8723
81201,CPT,APC GENE SEQ,8724
81204,CPT,KENNEDYS DISEASE SBMA DNA TEST,8725
81206,CPT,BCR/ABL BY RT-PCR MAJOR,8726
81206,CPT,UCSF BCR/ABL1 GENE MAJOR BP,8727
81207,CPT,BCR/ABL BY RT-PCR MINOR,8728
81207,CPT,UCSF BCR/ABL1 GENE MINOR BP,8729
81208,CPT,NEOGENOMICS BCR-ABL P230,8730
81208,CPT,UCSF BCR/ABL1 GENE OTHER BP,8731
81210,CPT,BRAF BY NGS,8732
81217,CPT,BRCA2 GENE KNOWN FAM VAR,8733
81218,CPT,CEBPA GENE SEQ,8734
81218,CPT,GENPATH CEBPA,8735
81219,CPT,CALR,8736
81220,CPT,CF SCR W/RFX COMPLETE SEQ,8737
81220,CPT,CFVANTAGE CYSTIC FIBR EXP SCR,8738
81221,CPT,CYSTIC FIBROSIS D1152H,8739
81222,CPT,CFTR GENE DUP/DEL VAR P2377,8740
81223,CPT,CFTR GENE FULL SEQUENCE P2377,8741
81223,CPT,FULL GENE SEQUENCE P1932,8742
81223,CPT,GN DX XOME DX SLICE PROBAND,8743
81225,CPT,ACCUTYPE CP CLOPIDOGRL CYP2C19,8744
81225,CPT,CARDIO IQ CYP2C19 GENOTYPE,8745
81227,CPT,CYTOCHRM P450 2C9 & VKORC1,8746
81229,CPT,MICROARRAY ANALYSIS - SNP,8747
81235,CPT,EGFR GENE COM VARIANTS,8748
81237,CPT,UNIVERSITY HOSPITALS EZH2,8749
81240,CPT,F2 GENE,8750
81240,CPT,F2 GENE AN 20210G >A VAR P6881,8751
81240,CPT,QUEST PROTHROMBIN,8752
81241,CPT,F5 GENE,8753
81241,CPT,FACTOR V LEIDEN W/REFLEX HR2,8754
81241,CPT,QUEST FACTOR V,8755
81242,CPT,FANCC GENE P4357,8756
81243,CPT,ATAXIA REPEAT EXP PN FMR1,8757
81243,CPT,FMR1 GENE DETECTION P8156,8758
81243,CPT,FRAGILE X PCR,8759
81244,CPT,XSENSE FRAG X SOUTH BLOT REFLX,8760
81249,CPT,G6PD FULL GENE SEQ P4357,8761
81249,CPT,G6PD FULL GENE SEQUENCE,8762
81251,CPT,GBA GENE,8763
81252,CPT,GJB2/GJB6CONNEXN 26/30 FUL SEQ,8764
81253,CPT,GJB2/GJB6 CONNEXIN 26/30 FAM,8765
81254,CPT,GJB2/GJB6CONNEXN 26/30 COM VAR,8766
81255,CPT,HEXA GENE,8767
81256,CPT,BAYLOR HH SEQ PN COMM VAR,8768
81256,CPT,HEMOCHROMATOSIS HFE GN AN,8769
81256,CPT,HER HEMOCHROMA DNA MUT(NY),8770
81257,CPT,ALPHA-GLOBULIN COMMON MUT,8771
81259,CPT,HBA1/HBA2 FULL GENE SEQUENCE,8772
81260,CPT,IKBKAP GENE COMM VAR,8773
81263,CPT,CGI IGHV(CLL) MUTATION,8774
81263,CPT,IGVH,8775
81265,CPT,HLA STR INITIAL,8776
81266,CPT,HLA STR ADDITIONAL DONOR,8777
81267,CPT,HLA STR POST TX,8778
81268,CPT,HLA STR POST TX CELL SELECTION,8779
81269,CPT,HBA1/HBA2 GN AN DUP/DEL VAR,8780
81270,CPT,ARUP JAK2 QUANT,8781
81272,CPT,C-KIT MUTATION CELL-BASED,8782
81274,CPT,HUNTINGTON DIS (HTT),8783
81275,CPT,KRAS EXON 2,8784
81276,CPT,KRAS EXON 3,8785
81276,CPT,KRAS GENE CODON61 (NGS),8786
81284,CPT,ATAXIA REPEAT EXP PN FXN,8787
81291,CPT,MTHFR GENE,8788
81291,CPT,QUEST MTHFR 17911,8789
81292,CPT,MLH1 GENE SEQ,8790
81293,CPT,MLH1 GENE KNOWN FAM VAR,8791
81294,CPT,LYNCH SYN MLH1 FAMILIAL DEL/DU,8792
81295,CPT,MSH2 GENE SEQ,8793
81296,CPT,MSH2 GENE KNOWN FAM VAR,8794
81298,CPT,MSH6 GENE ANALYSIS P3205,8795
81298,CPT,MSH6 GENE SEQ,8796
81299,CPT,MSH6 GENE KNOWN FAM VAR,8797
81300,CPT,MSH6 GN AN DUP/DEL P3205,8798
81305,CPT,OHSU MYD88 GN,8799
81305,CPT,OHSU MYD88 GN AN PANEL,8800
81310,CPT,NPM1 GENE,8801
81310,CPT,NPM1 GENE ANALYSIS QN,8802
81310,CPT,UNIV OF WASHINGTON NPM1 MRD,8803
81312,CPT,GENE DX PABPN1,8804
81314,CPT,PDGFRA MUTATION ANALYSIS,8805
81315,CPT,PML/RARA T(15 17) ANALYSIS,8806
81315,CPT,PML/RARA T(15 17) QN PCR,8807
81317,CPT,PMS2 GENE SEQ,8808
81322,CPT,PTEN GENE KNOWN FAM VARIANT,8809
81324,CPT,PMP22 DUP/DEL DNA TEST,8810
81329,CPT,SMA CARRIER SCREEN,8811
81332,CPT,ALPHA-1 ANTITRYPSN QN/MUTAT,8812
81332,CPT,QUEST ALPHA1 ANTITRYPSN 15340X,8813
81340,CPT,T-CELL ANTGN RECEP BETTA P4336,8814
81340,CPT,TRB GENE REARR ANALYSIS P6210,8815
81342,CPT,T-CELL ANTGN RECEP GAMMA P4336,8816
81343,CPT,ATAXIA REPEAT EXP PN PPP2R2B,8817
81344,CPT,ATAXIA REPEAT EXP PN TBP,8818
81345,CPT,TERT,8819
81350,CPT,UGT1A1 GENE P4357,8820
81350,CPT,UGT1A1 GENOTYPING,8821
81363,CPT,HBB GENE DUP/DEL VARIANTS,8822
81364,CPT,HBB FULL GENE SEQ P4357,8823
81364,CPT,HBB FULL GENE SEQUENCE,8824
81370,CPT,HLA TRANSPLANT PROCESS,8825
81370,CPT,HLA LOW RES CLASS I & II,8826
81370,CPT,RT PCR TYPING,8827
81371,CPT,HLA LOW RES CLASS I & II LTD,8828
81371,CPT,REAL TIME PCR HLA-A* B* DRB1*,8829
81372,CPT,HLA LOW RES CLASS I,8830
81372,CPT,REAL TIME PCR HLA-A B C,8831
81373,CPT,HLA LOW RES CLASS I LOCUS,8832
81373,CPT,HR-A TYPING - NMDP,8833
81374,CPT,HLA LOW RES CLASS I ANT EQUIV,8834
81374,CPT,HLA-B51 DETRMINATION,8835
81375,CPT,HLA LOW RES CLASS II,8836
81376,CPT,HLA LOW RES CLASS II LOCUS,8837
81376,CPT,RT PCR TYPING ADD LOCUS,8838
81377,CPT,HLA LOW RES CLASS II ANT EQUIV,8839
81378,CPT,HLA CLASS I & II HR TYPE NGS,8840
81378,CPT,HLA HIGH RES CLASS I & II,8841
81379,CPT,HLA HIGH RES CLASS I,8842
81380,CPT,HLA HIGH RES CLASS I LOCUS,8843
81381,CPT,HLA HIGH RES CLASS I ALLELE,8844
81382,CPT,DIS HLA DQA02 05 BY SSP,8845
81382,CPT,DIS HLA DQB02 03 02 BY SSP,8846
81382,CPT,HLA CLASS II HR TYP NGS 1LOCUS,8847
81382,CPT,HLA HIGH RES CLASS II LOCUS,8848
81382,CPT,HLA HIGH RES DQA-SSO,8849
81382,CPT,HLA HIGH RES DQB-SSO,8850
81383,CPT,DIS HLA DQB06 02 BY SSP,8851
81383,CPT,HLA HIGH RES CLASS II ALLELE,8852
81383,CPT,HLA-DQ TYPING FOR NARCOLEPSY,8853
81400,CPT,DPD GENE MUTATION ANALYSIS,8854
81400,CPT,FACTOR V HR-2 HAPLOTYPE LVL 1,8855
81400,CPT,FACTOR XIII V34L,8856
81400,CPT,ITXM PAI-1 4G/5G POLYMORPHISM,8857
81400,CPT,MOLECULAR PATH PROC L1 P0737,8858
81400,CPT,MOLECULAR PATHOLOGY LVL 1,8859
81400,CPT,PAI-1 POLYMORPHSM MOPATH LVL1,8860
81400,CPT,PL A1/A2 POLYMORPHISM LVL 1,8861
81401,CPT,ATHENA LHON MTDNA EVAL,8862
81401,CPT,ATHENA MYOTONIC DYSTRPHY TYP 1,8863
81401,CPT,DM1 DNA TEST,8864
81401,CPT,MD ANDERSON PDGFR-FIP1L1,8865
81401,CPT,MOPATH PROCEDURE LEVEL 2,8866
81401,CPT,MTRNR1-C1494T & A1555G MUT,8867
81401,CPT,MTTL1-A3243G MUT,8868
81401,CPT,MTTS1-A7445G MUT,8869
81401,CPT,RUNX1-RUNX1T1 QUANTITATIVE,8870
81402,CPT,ARUP MPL MUTATION,8871
81402,CPT,FAMILIAL MED FEVER MUTATION,8872
81402,CPT,INVITAE PRIMARY IMMUNOD L3,8873
81402,CPT,MPL W515/MPL S505 MUT ANALYSIS,8874
81402,CPT,OHSU CKIT MASTOCYTOSIS,8875
81403,CPT,AP2S1 GENE KNOWN FAM VAR,8876
81403,CPT,AXIN2 GENE KNOWN FAM VAR,8877
81403,CPT,CASR GENE KNOWN FAM VAR,8878
81403,CPT,CDKN1B GENE KNOWN FAM VAR,8879
81403,CPT,CTNNA1 GENE KNOWN FAM VAR,8880
81403,CPT,DICER1 GENE KNOWN FAM VAR,8881
81403,CPT,EPCAM GENE DEL/DUP,8882
81403,CPT,FAMILIAL TESTING,8883
81403,CPT,GCM2 GENE KNOWN FAM VAR,8884
81403,CPT,GNA11 GENE KNOWN FAM VAR,8885
81403,CPT,JAK2 EXON 12 ARUP,8886
81403,CPT,KIDNEY DIS GN FAMILIAL TESTING,8887
81403,CPT,MET GENE KNOWN FAM VAR,8888
81403,CPT,MOPATH PROC LEVEL 4 P4381,8889
81403,CPT,MOPATH PROCEDURE LEVEL 4,8890
81403,CPT,MSH3 GENE KNOWN FAM VAR,8891
81403,CPT,OHSU UBA1 MUTATION TESTING,8892
81403,CPT,POT1 GENE KNOWN FAM VAR,8893
81403,CPT,RB1 GENE KNOWN FAM VAR,8894
81403,CPT,RHD GENOTYPING,8895
81403,CPT,SDHA GENE KNOWN FAM VAR,8896
81403,CPT,TSC1 GENE KNOWN FAM VAR,8897
81403,CPT,TSC2 GENE KNOWN FAM VAR,8898
81404,CPT,ALPHA-GLOBIN GENE DEL/DUP,8899
81404,CPT,BLD CTR WI INHERITD THROMBO L5,8900
81404,CPT,BLUEPRINT PRPH2 FAMILIAL VAR,8901
81404,CPT,GENE DX PERIOD FVR PNL LV 5,8902
81404,CPT,GN DX FAMILIAL MEDITERAN FEV,8903
81404,CPT,GN DX XOME DX SLICE PROBAND L5,8904
81404,CPT,INVITAE PRIMARY IMMUNOD L5,8905
81404,CPT,MOL PATH PROC LEVEL 5 P1932,8906
81404,CPT,MOPATH LV 5 P2377,8907
81404,CPT,MOPATH PROC LEVEL 5 P4381,8908
81404,CPT,MOPATH PROC LV 5 P4349,8909
81404,CPT,MOPATH PROCEDURE LEVEL 5,8910
81404,CPT,OHSU CKIT FOR AML,8911
81404,CPT,PRENATAL SKELETL DYSPLA PN LV5,8912
81404,CPT,PREVENTION ALPL L5,8913
81404,CPT,QUEST BETA GLOBIN COMPLETE,8914
81404,CPT,U AL SMARCB1 SEQ/DEL/DUP L5,8915
81404,CPT,U OF IOWA FSHD,8916
81404,CPT,UDP-GLU TRAN 1A1 UGT1A1 FUL GN,8917
81404,CPT,USHER PN MOPATH LV 5,8918
81404,CPT,VON HIPPEL LINDAU (VHL),8919
81405,CPT,BLUEPRNT OPTIC ATROPHY PLUS L6,8920
81405,CPT,FH GENE SEQ,8921
81405,CPT,GENE DX MEN1,8922
81405,CPT,GENETIC RENAL PN MOL PATH LV6,8923
81405,CPT,GN DX XOME DX SLICE PROBAND L6,8924
81405,CPT,MLPA,8925
81405,CPT,MOPATH PROC LEVEL 6 P4357,8926
81405,CPT,MOPATH PROCEDURE LEVEL 6,8927
81405,CPT,MOPATH PROCEDURE LEVEL 6 P2377,8928
81405,CPT,NEOGENOMICS STAT3,8929
81405,CPT,PRENATAL SKELETL DYSPLA PN LV6,8930
81405,CPT,PREV GN CYP21A2,8931
81405,CPT,PREVENTION ACADS,8932
81405,CPT,PREVENTION CASR SEQ #1457,8933
81405,CPT,PREVENTION OTC SEQUENCING,8934
81405,CPT,PREVENTION SDHB,8935
81405,CPT,U AL SMARCB1 SEQ/DEL/DUP L6,8936
81405,CPT,U OF AL LZTR1 SEQ/DEL/DUP L6,8937
81405,CPT,U OF ALABAMA NF2 NGS L6,8938
81405,CPT,U OF PENN HHT LV6,8939
81405,CPT,UAB SCHWANNOMATOSIS PN LV6,8940
81406,CPT,ATHENA FRONTOTE DEMENTIA EV L7,8941
81406,CPT,BLD CTR WI INHERITD THROMBO L7,8942
81406,CPT,BLUEPRNT OPTIC ATROPHY PLUS L7,8943
81406,CPT,CTR OF WI CONG NEUTROPENIA L7,8944
81406,CPT,GENEDX MEN2 (RET),8945
81406,CPT,INVITAE PRIMARY IMMUNOD L7,8946
81406,CPT,MOL PROC LEVEL 7 P8117,8947
81406,CPT,MOPATH PROC LV 7 P4349,8948
81406,CPT,MOPATH PROCEDURE L7 P0808,8949
81406,CPT,MT SINAI ACUTE INTER PORPHYRIA,8950
81406,CPT,PREVENTION ALPL L7,8951
81406,CPT,U OF AL LZTR1 SEQ/DEL/DUP L7,8952
81406,CPT,U OF ALABAMA NF2 NGS,8953
81406,CPT,U OF PENN HHT KNOWN MUTATION,8954
81406,CPT,U OF PENN HHT LV7,8955
81406,CPT,UAB SCHWANNOMATOSIS PN LV7,8956
81407,CPT,BLUEPRNT OPTIC ATROPHY PLUS L8,8957
81407,CPT,MOPATH PROC LV 8 P4349,8958
81407,CPT,USHER PN MOPATH LV 8,8959
81408,CPT,CTR OF WI CONG NEUTROPENIA L9,8960
81408,CPT,INVITAE PRIMARY IMMUNOD L9,8961
81408,CPT,MOPATH PROC LV 9 P4349,8962
81408,CPT,PRENATAL SKELETL DYSPLA PN LV9,8963
81408,CPT,USHER PN MOPATH LV 9,8964
81408,CPT,VERSITI VWF NGS SEQUENCING,8965
81408,CPT,VWF SEQUENCE AN(ALL EXONS),8966
81412,CPT,ASHKENAZI JEWISH ASSOC DIS,8967
81415,CPT,GNDX XOMEDXPLUS (TRIO) SEQ AN,8968
81415,CPT,GNDX XOMEDXXPRESS SEQ AN,8969
81416,CPT,GNDX XOMEDXPLUS(TRIO) EA COMPA,8970
81416,CPT,GNDX XOMEDXXPRESS SEQ AN EA,8971
81420,CPT,QNATAL ADVANCED,8972
81430,CPT,OTOSCOPE PN HRG LOSS SEQ AN,8973
81431,CPT,OTOSCOPE PN HRG LOSS DUP/DEL,8974
81434,CPT,BLUEPRINT RETINL DYST PLUS AN,8975
81439,CPT,HYPERTRTOPHIC CARDIOMYOPTHY PN,8976
81440,CPT,GENE DX COMBINED MITO PN,8977
81443,CPT,CINCINNI CHILDR HLH NGS PN,8978
81443,CPT,GN TESTING FOR SEV INHER COND,8979
81443,CPT,GN TSTG SEVERE INH COND P8156,8980
81443,CPT,HEMOPHAGO LYMPHOHIST GN SEQ PN,8981
81443,CPT,INHERITED NEUTROPEN GN SEQ PN,8982
81443,CPT,NEURO-OPHTHALMOLOGY PANEL,8983
81445,CPT,CC-SIGN SARCOMA FUSION NGS PN,8984
81448,CPT,ATHENA HSP RECESSIVE EVAL,8985
81448,CPT,HSP COMPLETE RECESSIVE EVAL,8986
81450,CPT,OKO SIGHT ACUTE MYEL LEUK(AML),8987
81450,CPT,OKO SIGHT MYELODYS SYN (MDS),8988
81450,CPT,OKO SIGHT MYELOPROL NEOPL(MPN),8989
81455,CPT,KNIGHT DX COMP HEME PANEL,8990
81455,CPT,MYELOID MALIGNANCIES MUT PN,8991
81455,CPT,NATIONW CHLD HEM CANCER FUS AN,8992
81460,CPT,GENE DX COMBINED MITO PN SEQ,8993
81460,CPT,GENE DX MITO SEQ,8994
81460,CPT,GNDX XOMEDXPLUS(TRIO)WHOLE MIT,8995
81465,CPT,GENE DX COMBINED MITO PN DEL,8996
81465,CPT,GENE DX MITO DEL,8997
81479,CPT,AHUSP,8998
81479,CPT,ARUP MYD88 L265P MUTATION,8999
81479,CPT,ATAXIA REPEAT EXP PN,9000
81479,CPT,ATHENA DM2 #110,9001
81479,CPT,ATHENA FRONTOTE DEMENTIA EV,9002
81479,CPT,BAYLOR HH SEQ PN UNL MOPATH PR,9003
81479,CPT,BLD CTR WI INHERITD THROMBO,9004
81479,CPT,BLUE CONE MONOCHROMACY PN,9005
81479,CPT,BLUEPRINT NNT SEQ/DEL/DUP,9006
81479,CPT,BLUEPRINT RETINL DYST PLUS,9007
81479,CPT,BLUEPRINT STICKLER PANEL,9008
81479,CPT,CDK4,9009
81479,CPT,CDKN1B GENE SEQ,9010
81479,CPT,CLONOSEQ TRACKING(MRD) TEST,9011
81479,CPT,CTNNA1,9012
81479,CPT,CTR OF WI CONG NEUTROPENIA,9013
81479,CPT,DICER1,9014
81479,CPT,F12 GENE NEXT GEN SEQ VARIES,9015
81479,CPT,FGA GENE FULL GN ANALYSIS,9016
81479,CPT,FIBRINOGEN DISORDERS PANEL,9017
81479,CPT,FLCN  GENE KNOWN FAM VAR SEQ,9018
81479,CPT,FLCN GENE FULL GENE ANALYSIS,9019
81479,CPT,FLCN GENE SEQ,9020
81479,CPT,FYA/FYB GENOTYPING,9021
81479,CPT,GCM2,9022
81479,CPT,GENE DX ELA2 SEQUENCING,9023
81479,CPT,GENE DX PERIOD FVR PN,9024
81479,CPT,GENETIC RENAL PN UNL MOL PATH,9025
81479,CPT,GN DX BIRT-HOGG COMPR,9026
81479,CPT,GUANINE NUCLEOTIDE-BINDING PRO,9027
81479,CPT,HEREDITARY ERYTHROCYTOSIS MUT,9028
81479,CPT,HEREDITARY HEMOCHROMATOSIS PN,9029
81479,CPT,INVITAE ACUTE HEPAT PORPHYRIAS,9030
81479,CPT,INVITAE STAT3,9031
81479,CPT,KNOWN MUTATION SEQUENCING,9032
81479,CPT,MACHAON AHUS GENETIC PANEL,9033
81479,CPT,MAYO CXCR4,9034
81479,CPT,MAYO-MLH1 HYPERMETHYLATION,9035
81479,CPT,MET GENE SEQ,9036
81479,CPT,MT SINAI PORPHY CUTANEA TARDA,9037
81479,CPT,MYD88 BY NGS,9038
81479,CPT,NATIONWIDE CHILD IL74 TARG SEQ,9039
81479,CPT,NATNWD CHLD JAK1/JAK2 TRG MUT,9040
81479,CPT,OHSU CXCR4 GN,9041
81479,CPT,OHSU CXCR4 GN AN PANEL,9042
81479,CPT,POT1,9043
81479,CPT,PRENATAL SKELETAL DYSPLASIA PN,9044
81479,CPT,PREV METABOLIC MYOPATHS PN,9045
81479,CPT,PREVENTION ALPL,9046
81479,CPT,PREVENTION CTRC GENE,9047
81479,CPT,PREVENTION ELANE SEQ #444,9048
81479,CPT,PREVENTION HAX1,9049
81479,CPT,PREVENTION TCN2,9050
81479,CPT,PREVENTION UGT1A1 SEQ,9051
81479,CPT,PREVENTION UROD,9052
81479,CPT,RB1,9053
81479,CPT,RET/PTC 1 TRANSLOCATION,9054
81479,CPT,TIER 2 MOPATH PROC P3321,9055
81479,CPT,U OF PENN HHT,9056
81479,CPT,UAB SCHWANNOMATOSIS PN,9057
81479,CPT,UNL MOL PATH PROC P1932,9058
81479,CPT,UNL MOPATH PROC P4349,9059
81479,CPT,UNL MOPATH PROC P4357,9060
81479,CPT,UNLISTED MOLECULAR PATH P4061,9061
81479,CPT,UNLISTED MOLECULAR PATHOLOGY,9062
81479,CPT,UNLISTED MOLECULAR PROCEDURE,9063
81479,CPT,UNLISTED MOPATH PROC P0808,9064
81479,CPT,USHER PN UNL MOPATH PROC,9065
81479,CPT,VERSITI VWD PLATEL-TYPE SEQ AN,9066
81479,CPT,VWD PLATELET-TYPE SEQ AN,9067
81479,CPT,VWF D1472H RISTOCTN-BNDNG PLYM,9068
81513,CPT,LACTOBACILLUS P3680,9069
81513,CPT,LACTOBACILLUS P3686,9070
81596,CPT,HCV FIBROSURE,9071
82017,CPT,ACYLCARNITINES QUANTITA PLASMA,9072
82030,CPT,ADENINE NUCLEOTIDES,9073
82042,CPT,ALBUMIN CSF,9074
82042,CPT,ALBUMIN CSF P0565,9075
82042,CPT,ALBUMIN OTHER FLUID,9076
82042,CPT,ALBUMIN PLEURAL FLUID,9077
82042,CPT,CSF ALBUMIN,9078
